dataset,subject,pipeline,stressor,montage,fold,dropout_fraction,repeat,n_channels,n_dropped_channels,balanced_accuracy,roc_auc,brier_score,ece,selected_channels,region,dropped_channels
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.3,3,64,19,0.5,0.5,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.3,4,64,19,0.5,0.35,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.3,5,64,19,0.5,0.55,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.3,6,64,19,0.5,0.85,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.3,7,64,19,0.5,0.5,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.3,8,64,19,0.5,0.35,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.3,9,64,19,0.5,0.6,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,0,64,32,0.5,0.65,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,1,64,32,0.5,0.6,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,2,64,32,0.5,0.5,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,3,64,32,0.5,0.7,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,4,64,32,0.5,0.5,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,5,64,32,0.5,0.7000000000000001,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,6,64,32,0.5,0.5499999999999999,0.4443962155399021,0.4444202166245314,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,7,64,32,0.225,0.2999999999999999,0.6892413677687924,0.7263054210467064,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,8,64,32,0.5,0.4499999999999999,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,channel_dropout,all_channels,5,0.5,9,64,32,0.5,0.6,0.4444444444444444,0.4444444444444444,,,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_core,1,0.0,0,3,0,0.9,0.9,0.1102764843428973,0.2444902386900123,"C3,Cz,C4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_core,2,0.0,0,3,0,0.575,0.75,0.2674803752075056,0.4254584025378625,"C3,Cz,C4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_core,3,0.0,0,3,0,0.575,0.8,0.2485314084811722,0.378826604199184,"C3,Cz,C4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_core,4,0.0,0,3,0,0.775,0.95,0.1386947008296258,0.2492544422183542,"C3,Cz,C4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_core,5,0.0,0,3,0,0.8,0.8500000000000001,0.1586320066704021,0.2810600298721268,"C3,Cz,C4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_extended,1,0.0,0,9,0,0.875,1.0,0.0444051388812134,0.1088886612098373,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_extended,2,0.0,0,9,0,0.9,0.95,0.0834625867576292,0.2045803758633643,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_extended,3,0.0,0,9,0,0.9,0.95,0.0930557374536499,0.1928249004822912,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_extended,4,0.0,0,9,0,0.75,0.95,0.1784422707415784,0.2276518425196955,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,1,csp_lda,reduced_montage,motor_extended,5,0.0,0,9,0,0.9,0.8500000000000001,0.1225039639484048,0.1425571083456627,"FC3,FCz,FC4,C3,Cz,C4,CP3,CPz,CP4",,
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,1,0.140625,0,64,9,0.6,0.75,0.4411642477910655,0.46439443646062,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,1,0.046875,0,64,3,0.875,1.0,0.0984368305520279,0.1068810876660806,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,1,0.140625,0,64,9,0.625,0.75,0.3333274582231341,0.33332919037425,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,2,0.140625,0,64,9,0.5,0.7000000000000001,0.4039457296595349,0.398935050556803,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,2,0.046875,0,64,3,0.5,0.75,0.4444443071712955,0.4444443750455001,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,2,0.140625,0,64,9,0.5,0.5499999999999999,0.4444441019640923,0.4444436835523839,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,3,0.140625,0,64,9,0.5,0.55,0.4427971229190015,0.4435202551996628,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,3,0.046875,0,64,3,0.75,0.85,0.198626640398276,0.2330208447752141,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,3,0.140625,0,64,9,0.5,0.6,0.3993618984964704,0.4183676632602902,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,4,0.140625,0,64,9,0.5,0.45,0.4205766739177303,0.4097304107405997,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,4,0.046875,0,64,3,0.7,0.8500000000000001,0.2651482561888115,0.345522488852038,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,4,0.140625,0,64,9,0.55,0.4,0.3985203891493866,0.4215373005400851,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,5,0.140625,0,64,9,0.5,0.5499999999999999,0.4444429670875285,0.444443178036308,,left_motor_strip,"FC5,FC3,FC1,C5,C3,C1,CP5,CP3,CP1"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,5,0.046875,0,64,3,0.6,0.85,0.4161496732388622,0.4290174760629883,,midline_motor_strip,"FCz,Cz,CPz"
PhysionetMotorImagery,1,csp_lda,region_dropout,all_channels,5,0.140625,0,64,9,0.675,0.65,0.3339996886429698,0.3655534324861889,,right_motor_strip,"FC2,FC4,FC6,C2,C4,C6,CP2,CP4,CP6"
PhysionetMotorImagery,2,csp_lda,clean,all_channels,1,0.0,0,64,0,0.9,1.0,0.05242430777171763,0.14425356599673594,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,0,64,6,0.7,1.0,0.21065910966677384,0.3058606063382015,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,1,64,6,0.5,0.8,0.5554849854587023,0.5555199108961912,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,2,64,6,0.5,1.0,0.4377996635766594,0.4410593800302803,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,3,64,6,0.5,0.45000000000000007,0.3203710571779368,0.3083039396065719,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,4,64,6,0.6,0.8500000000000001,0.43432762214959936,0.4544761818267344,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,5,64,6,0.9,0.9,0.11609706410190739,0.2099746034619021,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,6,64,6,0.5,1.0,0.4262877393641935,0.4350469322587795,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,7,64,6,0.8,0.9500000000000001,0.20248913760981185,0.2956838510537897,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,8,64,6,0.5,0.9,0.37629061853820156,0.4419621500395927,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.1,9,64,6,0.5,0.8500000000000001,0.5555365970357037,0.5555452298657129,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,0,64,13,0.5,0.75,0.3369349958398889,0.3262369583585382,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,1,64,13,0.5,0.45,0.4213107065517352,0.41129283443821085,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,2,64,13,0.5,0.9500000000000001,0.5393804643943798,0.5472968509494801,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,3,64,13,0.5,0.85,0.5555555169137943,0.5555555345024725,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,4,64,13,0.5,0.5,0.38072039449144657,0.3808417539047896,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,5,64,13,0.5,0.65,0.5553132894468297,0.5554337631402366,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,6,64,13,0.5,0.85,0.5555273382595368,0.555541174225358,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,7,64,13,0.5,0.9,0.47740810743424533,0.5094152542891124,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,8,64,13,0.5,0.85,0.3823544301686852,0.3993728982162731,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.2,9,64,13,0.8,0.8,0.23735275687191462,0.3292710763980916,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,0,64,19,0.5,0.9500000000000001,0.450184732687474,0.49539829177729805,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,1,64,19,0.5,0.85,0.33849224890271024,0.37163293684133897,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,2,64,19,0.775,0.85,0.12162209940776963,0.05025861401041244,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,3,64,19,0.5,0.9500000000000001,0.2862509319408558,0.33681022310549,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,4,64,19,0.5,0.7,0.555335006934806,0.555444721260377,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,5,64,19,0.8,1.0,0.13746681946697065,0.24888637998848934,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,6,64,19,0.5,0.9,0.5555515002314672,0.5555533241305209,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,7,64,19,0.5,0.55,0.5520236800333039,0.5534412494029102,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,8,64,19,0.625,0.8,0.32771840298535854,0.3808276482438649,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.3,9,64,19,0.475,0.44999999999999996,0.3878443144501049,0.49663557968662353,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,0,64,32,0.5,0.9,0.5552073867638172,0.5553766547893567,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,1,64,32,0.5,0.5499999999999999,0.5130570916662043,0.5268977876580714,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,2,64,32,0.75,0.9500000000000001,0.16447907975542198,0.2186479535705239,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,3,64,32,0.5,0.6,0.43793471835498443,0.43662344813163884,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,4,64,32,0.5,0.7,0.5551675375072745,0.5552923822625933,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,5,64,32,0.75,0.8,0.23965473003483093,0.2878238277682046,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,6,64,32,0.5,0.39999999999999997,0.5554323592465241,0.5554846053146107,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,7,64,32,0.575,0.4,0.37577631083272567,0.49366769136661937,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,8,64,32,0.5,0.24999999999999997,0.4441837503861133,0.4379884285496724,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,1,0.5,9,64,32,0.5,0.5,0.5527012514221415,0.5674603762741312,,,
PhysionetMotorImagery,2,csp_lda,clean,all_channels,2,0.0,0,64,0,1.0,1.0,0.0002663755960202405,0.008038899796512303,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,0,64,6,0.5,0.85,0.5555541966955908,0.5555548746863465,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,1,64,6,0.75,0.75,0.1909427419250627,0.21497074594308616,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,2,64,6,0.5,0.5,0.5555555555555556,0.5555555555555556,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,3,64,6,0.8,0.85,0.22960819669701335,0.27829423337404996,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,4,64,6,0.775,0.8500000000000001,0.21661045629090625,0.20357902207264605,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,5,64,6,1.0,1.0,0.005160450176224923,0.025543070813477592,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,6,64,6,0.7,0.9,0.21733073885537102,0.2701859874386347,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,7,64,6,0.6,1.0,0.4449180678555798,0.45889858819425927,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,8,64,6,0.875,1.0,0.09051407507011922,0.1371979379916301,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.1,9,64,6,0.5,0.55,0.5555555555555299,0.555555555555535,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,0,64,13,0.5,0.9,0.5555552623649863,0.5555553915018524,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,1,64,13,0.5,0.5,0.5555555555555556,0.5555555555555556,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,2,64,13,0.9,1.0,0.08636270780797699,0.11025677899056135,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,3,64,13,0.5,0.5,0.5553821041717251,0.5554687957446492,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,4,64,13,0.6,0.6,0.4468461461120785,0.46079419605635724,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,5,64,13,0.5,1.0,0.5546931481275403,0.5551235241409727,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,6,64,13,0.5,0.75,0.555555070136442,0.5555552393728781,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,7,64,13,0.75,0.8,0.24909039305378813,0.2850548820909367,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,8,64,13,0.7,0.7,0.3373583694764891,0.41441467632149553,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.2,9,64,13,0.5,0.7000000000000001,0.5555555555450796,0.5555555555501519,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,0,64,19,0.6,0.7,0.4452683653821565,0.4572152686377397,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,1,64,19,0.5,0.7,0.5555555376160366,0.5555555418628109,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,2,64,19,0.5,0.6,0.555555555555548,0.5555555555555518,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,3,64,19,0.5,0.75,0.5555546575221719,0.555555106537865,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,4,64,19,0.5,1.0,0.532237646842451,0.5435457230117068,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,5,64,19,0.5,0.85,0.5555555550328785,0.5555555552597209,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,6,64,19,0.5,0.45,0.5182714815337062,0.5350149246048108,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,7,64,19,0.6,0.65,0.45050462787963014,0.47234283708908703,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,8,64,19,0.5,0.65,0.5554943112374574,0.5555249294771814,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.3,9,64,19,0.5,0.45,0.5555555555423951,0.5555555555484932,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,0,64,32,0.5,0.5,0.5555555555555556,0.5555555555555556,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,1,64,32,0.5,0.5,0.5555305899007882,0.5555407317032152,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,2,64,32,0.525,0.49999999999999994,0.46559851345562436,0.4931141308391853,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,3,64,32,0.5,0.6,0.5220677924570558,0.5351641143075202,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,4,64,32,0.5,0.65,0.5555543231329172,0.5555549389913192,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,5,64,32,0.5,0.55,0.5555555545274928,0.555555555041297,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,6,64,32,0.5,0.7,0.5555555555555551,0.5555555555555554,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,7,64,32,0.5,0.6000000000000001,0.44444440560403015,0.4444444094410796,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,8,64,32,0.625,0.8500000000000001,0.3408350474479749,0.3622013404696133,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,2,0.5,9,64,32,0.6,0.85,0.30217581279238925,0.316962072219777,,,
PhysionetMotorImagery,2,csp_lda,clean,all_channels,3,0.0,0,64,0,1.0,1.0,0.06335313546071858,0.17995021840803999,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,0,64,6,0.5,0.6000000000000001,0.5550206120459218,0.5550220241986331,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,1,64,6,0.875,0.75,0.13952265147128945,0.22487543782356995,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,2,64,6,0.7,0.8,0.184350884998941,0.17594018557307795,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,3,64,6,0.5,0.55,0.5555015583057208,0.5555228695677294,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,4,64,6,0.775,0.9,0.14620092013644045,0.2004407241852856,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,5,64,6,0.525,0.8,0.25658724851866804,0.32926473017150915,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,6,64,6,0.5,0.7,0.5555193322639361,0.555535873628412,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,7,64,6,0.625,0.7000000000000001,0.3276042642796073,0.3722147759950724,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,8,64,6,0.6,0.6,0.4686642823984229,0.49360262581798,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.1,9,64,6,0.5,0.4,0.5555554975559907,0.5555555263111462,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,0,64,13,0.675,0.75,0.21619136031519556,0.28225578869735923,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,1,64,13,0.5,0.6,0.5490842974380644,0.5522766156871401,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,2,64,13,0.5,0.65,0.5550983194143612,0.5553128883179836,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,3,64,13,0.5,0.55,0.5555338666556789,0.5555326996804012,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,4,64,13,0.5,0.75,0.4441101697627814,0.44427192371339075,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,5,64,13,0.5,0.49999999999999994,0.5555515947755896,0.5555532031501179,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,6,64,13,0.6,0.5,0.39469472583677345,0.42963084372941435,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,7,64,13,0.5,0.6,0.5555554453016833,0.5555554999469047,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,8,64,13,0.5,0.4,0.5555553172990134,0.555555436076494,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.2,9,64,13,0.5,0.6,0.5515295101898933,0.5530641041021254,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,0,64,19,0.7,0.5,0.35157907501455665,0.3616870831607757,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,1,64,19,0.5,0.6,0.5004290761946929,0.525130663254577,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,2,64,19,0.475,0.65,0.37528251272175367,0.4269341641256212,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,3,64,19,0.5,0.6,0.5555458555061116,0.5555506838269757,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,4,64,19,0.575,0.6000000000000001,0.29929569390363425,0.36108552422588147,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,5,64,19,0.5,0.45,0.5555555554976391,0.5555555553637834,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,6,64,19,0.5,0.6499999999999999,0.5555550723657173,0.5555545954857334,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,7,64,19,0.5,0.7,0.5554594210303694,0.5555064006923005,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,8,64,19,0.5,0.6499999999999999,0.5555260989183024,0.5555290149019597,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.3,9,64,19,0.575,0.65,0.35578395890451747,0.41439675335970877,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.5,0,64,32,0.525,0.55,0.40910942651397586,0.4383661878362895,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.5,1,64,32,0.425,0.44999999999999996,0.35793344696182094,0.4479677609089126,,,
PhysionetMotorImagery,2,csp_lda,channel_dropout,all_channels,3,0.5,2,64,32,0.425,0.5,0.46924534891744973,0.4818384082729867,,,
